network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,is_anycast
23.45.184.0/22,1269750,6252001,,0,0,
23.45.188.0/22,6252001,6252001,,0,0,
23.45.192.0/22,6252001,6252001,,0,0,
23.45.196.0/22,1668284,6252001,,0,0,
23.45.200.0/23,2077456,6252001,,0,0,
23.45.202.0/23,3469034,6252001,,0,0,
23.45.204.0/23,6252001,6252001,,0,0,
23.45.206.0/23,1880251,6252001,,0,0,
23.45.208.0/20,3469034,6252001,,0,0,
23.45.224.0/22,3469034,6252001,,0,0,
23.45.228.0/22,6252001,6252001,,0,0,
23.45.232.0/22,6252001,6252001,,0,0,
23.45.236.0/22,2921044,6252001,,0,0,
23.45.240.0/20,2661886,6252001,,0,0,
23.46.0.0/23,3469034,6252001,,0,0,
23.46.2.0/23,3686110,6252001,,0,0,
23.46.4.0/23,6252001,6252001,,0,0,
23.46.6.0/23,1269750,6252001,,0,0,
23.46.8.0/24,1861060,6252001,,0,0,
23.46.9.0/24,1269750,6252001,,0,0,
23.46.10.0/24,2077456,6252001,,0,0,
23.46.11.0/24,6252001,6252001,,0,0,
23.46.12.0/24,6252001,6252001,,0,0,
23.46.13.0/24,953987,6252001,,0,0,
23.46.14.0/23,6252001,6252001,,0,0,
23.46.16.0/24,1880251,6252001,,0,0,
23.46.17.0/24,6252001,6252001,,0,0,
23.46.18.0/23,3469034,6252001,,0,0,
23.46.20.0/23,1605651,6252001,,0,0,
23.46.22.0/23,6252001,6252001,,0,0,
23.46.24.0/23,1861060,6252001,,0,0,
23.46.26.0/23,290557,6252001,,0,0,
23.46.28.0/22,6252001,6252001,,0,0,
23.46.32.0/20,2077456,6252001,,0,0,
23.46.48.0/23,1819730,6252001,,0,0,
23.46.50.0/23,6252001,6252001,,0,0,
23.46.52.0/22,3996063,6252001,,0,0,
23.46.56.0/22,1861060,6252001,,0,0,
23.46.60.0/23,6252001,6252001,,0,0,
23.46.62.0/24,6252001,6252001,,0,0,
23.46.63.0/24,1668284,6252001,,0,0,
23.46.64.0/21,2750405,6252001,,0,0,
23.46.72.0/22,6252001,6252001,,0,0,
23.46.76.0/22,2510769,6252001,,0,0,
23.46.80.0/22,1269750,6252001,,0,0,
23.46.84.0/22,2510769,6252001,,0,0,
23.46.88.0/22,1668284,6252001,,0,0,
23.46.92.0/22,6252001,6252001,,0,0,
23.46.96.0/20,1694008,6252001,,0,0,
23.46.112.0/20,2661886,6252001,,0,0,
23.46.128.0/20,1861060,6252001,,0,0,
23.46.144.0/23,6252001,6252001,,0,0,
23.46.146.0/24,6252001,6252001,,0,0,
23.46.147.0/24,3017382,6252001,,0,0,
23.46.148.0/22,6252001,6252001,,0,0,
23.46.152.0/23,6252001,6252001,,0,0,
23.46.154.0/24,6252001,6252001,,0,0,
23.46.155.0/24,1861060,6252001,,0,0,
23.46.156.0/22,6252001,6252001,,0,0,
23.46.160.0/22,3996063,6252001,,0,0,
23.46.164.0/22,294640,6252001,,0,0,
23.46.168.0/22,2921044,6252001,,0,0,
23.46.172.0/23,2077456,6252001,,0,0,
23.46.174.0/23,6252001,6252001,,0,0,
23.46.176.0/23,6252001,6252001,,0,0,
23.46.178.0/24,6252001,6252001,,0,0,
23.46.179.0/24,2077456,6252001,,0,0,
23.46.180.0/24,2077456,6252001,,0,0,
23.46.181.0/24,6252001,6252001,,0,0,
23.46.182.0/23,6252001,6252001,,0,0,
23.46.184.0/23,6252001,6252001,,0,0,
23.46.186.0/24,6252001,6252001,,0,0,
23.46.187.0/24,1269750,6252001,,0,0,
23.46.188.0/22,3017382,6252001,,0,0,
23.46.192.0/22,6252001,6252001,,0,0,
23.46.196.0/22,1819730,6252001,,0,0,
23.46.200.0/22,1861060,6252001,,0,0,
23.46.204.0/23,6252001,6252001,,0,0,
23.46.206.0/24,798544,6252001,,0,0,
23.46.207.0/24,1269750,6252001,,0,0,
23.46.208.0/24,6252001,6252001,,0,0,
23.46.209.0/24,2186224,6252001,,0,0,
23.46.210.0/23,6252001,6252001,,0,0,
23.46.212.0/22,6252001,6252001,,0,0,
23.46.216.0/24,6252001,6252001,,0,0,
23.46.217.0/24,290557,6252001,,0,0,
23.46.218.0/23,1835841,6252001,,0,0,
23.46.220.0/23,1861060,6252001,,0,0,
23.46.222.0/24,1861060,6252001,,0,0,
23.46.223.0/24,6252001,6252001,,0,0,
23.46.224.0/22,6252001,6252001,,0,0,
23.46.228.0/24,6252001,6252001,,0,0,
23.46.229.0/24,1861060,6252001,,0,0,
23.46.230.0/24,1880251,6252001,,0,0,
23.46.231.0/24,6252001,6252001,,0,0,
23.46.232.0/22,6252001,6252001,,0,0,
23.46.236.0/23,1835841,6252001,,0,0,
23.46.238.0/23,6252001,6252001,,0,0,
23.46.240.0/22,6252001,6252001,,0,0,
23.46.244.0/22,3469034,6252001,,0,0,
23.46.248.0/21,6252001,6252001,,0,0,
23.47.0.0/22,1605651,6252001,,0,0,
23.47.4.0/22,1668284,6252001,,0,0,
23.47.8.0/21,6251999,6252001,,0,0,
23.47.16.0/20,6252001,6252001,,0,0,
23.47.32.0/20,2510769,6252001,,0,0,
23.47.48.0/20,6252001,6252001,,0,0,
23.47.64.0/21,6252001,6252001,,0,0,
23.47.72.0/24,6252001,6252001,,0,0,
23.47.73.0/31,6252001,6252001,,0,0,
23.47.73.2/31,2077456,6252001,,0,0,
23.47.73.4/31,2077456,6252001,,0,0,
23.47.73.6/31,6252001,6252001,,0,0,
23.47.73.8/31,6252001,6252001,,0,0,
23.47.73.10/31,2077456,6252001,,0,0,
23.47.73.12/31,2077456,6252001,,0,0,
23.47.73.14/31,6252001,6252001,,0,0,
23.47.73.16/31,6252001,6252001,,0,0,
23.47.73.18/31,2077456,6252001,,0,0,
23.47.73.20/31,2077456,6252001,,0,0,
23.47.73.22/31,6252001,6252001,,0,0,
23.47.73.24/31,6252001,6252001,,0,0,
23.47.73.26/31,2077456,6252001,,0,0,
23.47.73.28/31,2077456,6252001,,0,0,
23.47.73.30/31,6252001,6252001,,0,0,
23.47.73.32/31,6252001,6252001,,0,0,
23.47.73.34/31,2077456,6252001,,0,0,
23.47.73.36/31,2077456,6252001,,0,0,
23.47.73.38/31,6252001,6252001,,0,0,
23.47.73.40/31,6252001,6252001,,0,0,
23.47.73.42/31,2077456,6252001,,0,0,
23.47.73.44/31,2077456,6252001,,0,0,
23.47.73.46/31,6252001,6252001,,0,0,
23.47.73.48/31,6252001,6252001,,0,0,
23.47.73.50/31,2077456,6252001,,0,0,
23.47.73.52/31,2077456,6252001,,0,0,
23.47.73.54/31,6252001,6252001,,0,0,
23.47.73.56/31,6252001,6252001,,0,0,
23.47.73.58/31,2077456,6252001,,0,0,
23.47.73.60/30,6252001,6252001,,0,0,
23.47.73.64/28,6252001,6252001,,0,0,
23.47.73.80/30,6252001,6252001,,0,0,
23.47.73.84/31,2077456,6252001,,0,0,
23.47.73.86/31,6252001,6252001,,0,0,
23.47.73.88/31,6252001,6252001,,0,0,
23.47.73.90/32,6252001,6252001,,0,0,
23.47.73.91/32,2077456,6252001,,0,0,
23.47.73.92/31,2077456,6252001,,0,0,
23.47.73.94/31,6252001,6252001,,0,0,
23.47.73.96/31,6252001,6252001,,0,0,
23.47.73.98/31,2077456,6252001,,0,0,
23.47.73.100/31,2077456,6252001,,0,0,
23.47.73.102/31,6252001,6252001,,0,0,
23.47.73.104/31,6252001,6252001,,0,0,
23.47.73.106/31,2077456,6252001,,0,0,
23.47.73.108/32,2077456,6252001,,0,0,
23.47.73.109/32,6252001,6252001,,0,0,
23.47.73.110/31,6252001,6252001,,0,0,
23.47.73.112/32,6252001,6252001,,0,0,
23.47.73.113/32,2077456,6252001,,0,0,
23.47.73.114/31,2077456,6252001,,0,0,
23.47.73.116/32,2077456,6252001,,0,0,
23.47.73.117/32,6252001,6252001,,0,0,
23.47.73.118/31,6252001,6252001,,0,0,
23.47.73.120/32,6252001,6252001,,0,0,
23.47.73.121/32,2077456,6252001,,0,0,
23.47.73.122/31,2077456,6252001,,0,0,
23.47.73.124/32,2077456,6252001,,0,0,
23.47.73.125/32,6252001,6252001,,0,0,
23.47.73.126/31,6252001,6252001,,0,0,
23.47.73.128/32,6252001,6252001,,0,0,
23.47.73.129/32,2077456,6252001,,0,0,
23.47.73.130/31,2077456,6252001,,0,0,
23.47.73.132/32,2077456,6252001,,0,0,
23.47.73.133/32,6252001,6252001,,0,0,
23.47.73.134/31,6252001,6252001,,0,0,
23.47.73.136/32,6252001,6252001,,0,0,
23.47.73.137/32,2077456,6252001,,0,0,
23.47.73.138/31,2077456,6252001,,0,0,
23.47.73.140/32,2077456,6252001,,0,0,
23.47.73.141/32,6252001,6252001,,0,0,
23.47.73.142/31,6252001,6252001,,0,0,
23.47.73.144/32,6252001,6252001,,0,0,
23.47.73.145/32,2077456,6252001,,0,0,
23.47.73.146/31,2077456,6252001,,0,0,
23.47.73.148/30,6252001,6252001,,0,0,
23.47.73.152/32,6252001,6252001,,0,0,
23.47.73.153/32,2077456,6252001,,0,0,
23.47.73.154/31,2077456,6252001,,0,0,
23.47.73.156/32,2077456,6252001,,0,0,
23.47.73.157/32,6252001,6252001,,0,0,
23.47.73.158/31,6252001,6252001,,0,0,
23.47.73.160/32,6252001,6252001,,0,0,
23.47.73.161/32,2077456,6252001,,0,0,
23.47.73.162/31,2077456,6252001,,0,0,
23.47.73.164/32,2077456,6252001,,0,0,
23.47.73.165/32,6252001,6252001,,0,0,
23.47.73.166/31,6252001,6252001,,0,0,
23.47.73.168/32,6252001,6252001,,0,0,
23.47.73.169/32,2077456,6252001,,0,0,
23.47.73.170/31,2077456,6252001,,0,0,
23.47.73.172/32,2077456,6252001,,0,0,
23.47.73.173/32,6252001,6252001,,0,0,
23.47.73.174/31,6252001,6252001,,0,0,
23.47.73.176/32,6252001,6252001,,0,0,
23.47.73.177/32,2077456,6252001,,0,0,
23.47.73.178/31,2077456,6252001,,0,0,
23.47.73.180/32,2077456,6252001,,0,0,
23.47.73.181/32,6252001,6252001,,0,0,
23.47.73.182/31,6252001,6252001,,0,0,
23.47.73.184/32,6252001,6252001,,0,0,
23.47.73.185/32,2077456,6252001,,0,0,
23.47.73.186/31,2077456,6252001,,0,0,
23.47.73.188/32,2077456,6252001,,0,0,
23.47.73.189/32,6252001,6252001,,0,0,
23.47.73.190/31,6252001,6252001,,0,0,
23.47.73.192/32,6252001,6252001,,0,0,
23.47.73.193/32,2077456,6252001,,0,0,
23.47.73.194/31,2077456,6252001,,0,0,
23.47.73.196/30,6252001,6252001,,0,0,
23.47.73.200/32,6252001,6252001,,0,0,
23.47.73.201/32,2077456,6252001,,0,0,
23.47.73.202/31,2077456,6252001,,0,0,
23.47.73.204/32,2077456,6252001,,0,0,
23.47.73.205/32,6252001,6252001,,0,0,
23.47.73.206/31,6252001,6252001,,0,0,
23.47.73.208/32,6252001,6252001,,0,0,
23.47.73.209/32,2077456,6252001,,0,0,
23.47.73.210/31,2077456,6252001,,0,0,
23.47.73.212/32,2077456,6252001,,0,0,
23.47.73.213/32,6252001,6252001,,0,0,
23.47.73.214/31,6252001,6252001,,0,0,
23.47.73.216/32,6252001,6252001,,0,0,
23.47.73.217/32,2077456,6252001,,0,0,
23.47.73.218/32,2077456,6252001,,0,0,
23.47.73.219/32,6252001,6252001,,0,0,
23.47.73.220/30,6252001,6252001,,0,0,
23.47.73.224/27,6252001,6252001,,0,0,
23.47.74.0/23,2077456,6252001,,0,0,
23.47.76.0/23,1733045,6252001,,0,0,
23.47.78.0/23,6252001,6252001,,0,0,
23.47.80.0/20,1861060,6252001,,0,0,
23.47.96.0/20,1819730,6252001,,0,0,
23.47.112.0/22,290557,6252001,,0,0,
23.47.116.0/22,6252001,6252001,,0,0,
23.47.120.0/24,6252001,6252001,,0,0,
23.47.121.0/24,1819730,6252001,,0,0,
23.47.122.0/23,1861060,6252001,,0,0,
23.47.124.0/24,798544,6252001,,0,0,
23.47.125.0/24,6252001,6252001,,0,0,
23.47.126.0/24,1269750,6252001,,0,0,
23.47.127.0/24,6252001,6252001,,0,0,
23.47.128.0/20,1861060,6252001,,0,0,
23.47.144.0/23,6252001,6252001,,0,0,
23.47.146.0/23,1861060,6252001,,0,0,
23.47.148.0/24,6252001,6252001,,0,0,
23.47.149.0/24,1269750,6252001,,0,0,
23.47.150.0/23,1835841,6252001,,0,0,
23.47.152.0/22,798544,6252001,,0,0,
23.47.156.0/23,6252001,6252001,,0,0,
23.47.158.0/24,6252001,6252001,,0,0,
23.47.159.0/24,1733045,6252001,,0,0,
23.47.160.0/22,6252001,6252001,,0,0,
23.47.164.0/23,3017382,6252001,,0,0,
23.47.166.0/23,6252001,6252001,,0,0,
23.47.168.0/22,6252001,6252001,,0,0,
23.47.172.0/22,2921044,6252001,,0,0,
23.47.176.0/22,6252001,6252001,,0,0,
23.47.180.0/23,6252001,6252001,,0,0,
23.47.182.0/23,3865483,6252001,,0,0,
23.47.184.0/22,6252001,6252001,,0,0,
23.47.188.0/23,2264397,6252001,,0,0,
23.47.190.0/24,1880251,6252001,,0,0,
23.47.191.0/24,6252001,6252001,,0,0,
23.47.192.0/22,6252001,6252001,,0,0,
23.47.196.0/22,1643084,6252001,,0,0,
23.47.200.0/22,6252001,6252001,,0,0,
23.47.204.0/23,6252001,6252001,,0,0,
23.47.206.0/24,6252001,6252001,,0,0,
23.47.207.0/24,3996063,6252001,,0,0,
23.47.208.0/21,3469034,6252001,,0,0,
23.47.216.0/21,6252001,6252001,,0,0,
23.47.224.0/19,1269750,6252001,,0,0,
23.48.0.0/22,6252001,6252001,,0,0,
23.48.4.0/24,6252001,6252001,,0,0,
23.48.5.0/24,1861060,6252001,,0,0,
23.48.6.0/23,3996063,6252001,,0,0,
23.48.8.0/22,6252001,6252001,,0,0,
23.48.12.0/23,3469034,6252001,,0,0,
23.48.14.0/23,2921044,6252001,,0,0,
23.48.16.0/22,6252001,6252001,,0,0,
23.48.20.0/23,6252001,6252001,,0,0,
23.48.22.0/23,2921044,6252001,,0,0,
23.48.24.0/22,6252001,6252001,,0,0,
23.48.28.0/22,2077456,6252001,,0,0,
23.48.32.0/24,3017382,6252001,,0,0,
23.48.33.0/24,6252001,6252001,,0,0,
23.48.34.0/23,6252001,6252001,,0,0,
23.48.36.0/22,6252001,6252001,,0,0,
23.48.40.0/22,1861060,6252001,,0,0,
23.48.44.0/22,6252001,6252001,,0,0,
23.48.48.0/22,1269750,6252001,,0,0,
23.48.52.0/22,1562822,6252001,,0,0,
23.48.56.0/22,1562822,6252001,,0,0,
23.48.60.0/22,1861060,6252001,,0,0,
23.48.64.0/20,1605651,6252001,,0,0,
23.48.80.0/22,1605651,6252001,,0,0,
23.48.84.0/23,1605651,6252001,,0,0,
23.48.86.0/23,6252001,6252001,,0,0,
23.48.88.0/22,6252001,6252001,,0,0,
23.48.92.0/23,1694008,6252001,,0,0,
23.48.94.0/24,6252001,6252001,,0,0,
23.48.95.0/24,2077456,6252001,,0,0,
23.48.96.0/23,2077456,6252001,,0,0,
23.48.98.0/23,6252001,6252001,,0,0,
23.48.100.0/22,6252001,6252001,,0,0,
23.48.104.0/23,6252001,6252001,,0,0,
23.48.106.0/24,1269750,6252001,,0,0,
23.48.107.0/24,2077456,6252001,,0,0,
23.48.108.0/22,294640,6252001,,0,0,
23.48.112.0/21,1861060,6252001,,0,0,
23.48.120.0/22,1819730,6252001,,0,0,
23.48.124.0/22,2750405,6252001,,0,0,
23.48.128.0/20,2750405,6252001,,0,0,
23.48.144.0/22,6252001,6252001,,0,0,
23.48.148.0/23,1861060,6252001,,0,0,
23.48.150.0/23,6252001,6252001,,0,0,
23.48.152.0/22,3996063,6252001,,0,0,
23.48.156.0/22,1269750,6252001,,0,0,
23.48.160.0/24,6252001,6252001,,0,0,
23.48.161.0/24,1861060,6252001,,0,0,
23.48.162.0/23,6252001,6252001,,0,0,
23.48.164.0/24,6252001,6252001,,0,0,
23.48.165.0/24,2635167,6252001,,0,0,
23.48.166.0/23,1861060,6252001,,0,0,
23.48.168.0/24,1733045,6252001,,0,0,
23.48.169.0/24,1880251,6252001,,0,0,
23.48.170.0/23,6252001,6252001,,0,0,
23.48.172.0/24,1880251,6252001,,0,0,
23.48.173.0/24,1643084,6252001,,0,0,
23.48.174.0/23,6252001,6252001,,0,0,
23.48.176.0/20,6252001,6252001,,0,0,
23.48.192.0/22,1605651,6252001,,0,0,
23.48.196.0/22,6252001,6252001,,0,0,
23.48.200.0/24,6252001,6252001,,0,0,
23.48.201.0/24,798544,6252001,,0,0,
23.48.202.0/24,3017382,6252001,,0,0,
23.48.203.0/24,6252001,6252001,,0,0,
23.48.204.0/22,2921044,6252001,,0,0,
23.48.208.0/22,1269750,6252001,,0,0,
23.48.212.0/24,1861060,6252001,,0,0,
23.48.213.0/27,6252001,6252001,,0,0,
23.48.213.32/29,6252001,6252001,,0,0,
23.48.213.40/30,6252001,6252001,,0,0,
23.48.213.44/31,6252001,6252001,,0,0,
23.48.213.46/31,1861060,6252001,,0,0,
23.48.213.48/30,6252001,6252001,,0,0,
23.48.213.52/30,1861060,6252001,,0,0,
23.48.213.56/30,6252001,6252001,,0,0,
23.48.213.60/30,1861060,6252001,,0,0,
23.48.213.64/30,6252001,6252001,,0,0,
23.48.213.68/30,1861060,6252001,,0,0,
23.48.213.72/30,6252001,6252001,,0,0,
23.48.213.76/30,1861060,6252001,,0,0,
23.48.213.80/30,6252001,6252001,,0,0,
23.48.213.84/30,1861060,6252001,,0,0,
23.48.213.88/30,6252001,6252001,,0,0,
23.48.213.92/30,1861060,6252001,,0,0,
23.48.213.96/30,6252001,6252001,,0,0,
23.48.213.100/30,1861060,6252001,,0,0,
23.48.213.104/30,6252001,6252001,,0,0,
23.48.213.108/30,1861060,6252001,,0,0,
23.48.213.112/30,6252001,6252001,,0,0,
23.48.213.116/30,1861060,6252001,,0,0,
23.48.213.120/30,6252001,6252001,,0,0,
23.48.213.124/30,1861060,6252001,,0,0,
23.48.213.128/30,6252001,6252001,,0,0,
23.48.213.132/30,1861060,6252001,,0,0,
23.48.213.136/30,6252001,6252001,,0,0,
23.48.213.140/30,1861060,6252001,,0,0,
23.48.213.144/30,6252001,6252001,,0,0,
23.48.213.148/30,1861060,6252001,,0,0,
23.48.213.152/30,6252001,6252001,,0,0,
23.48.213.156/30,1861060,6252001,,0,0,
23.48.213.160/28,6252001,6252001,,0,0,
23.48.213.176/29,6252001,6252001,,0,0,
23.48.213.184/31,6252001,6252001,,0,0,
23.48.213.186/31,1861060,6252001,,0,0,
23.48.213.188/31,1861060,6252001,,0,0,
23.48.213.190/31,6252001,6252001,,0,0,
23.48.213.192/31,6252001,6252001,,0,0,
23.48.213.194/31,1861060,6252001,,0,0,
23.48.213.196/30,6252001,6252001,,0,0,
23.48.213.200/29,6252001,6252001,,0,0,
23.48.213.208/28,6252001,6252001,,0,0,
23.48.213.224/27,6252001,6252001,,0,0,
23.48.214.0/23,6252001,6252001,,0,0,
23.48.216.0/22,6252001,6252001,,0,0,
23.48.220.0/22,2077456,6252001,,0,0,
23.48.224.0/24,6252001,6252001,,0,0,
23.48.225.0/24,1269750,6252001,,0,0,
23.48.226.0/24,1269750,6252001,,0,0,
23.48.227.0/24,2077456,6252001,,0,0,
23.48.228.0/22,1819730,6252001,,0,0,
23.48.232.0/22,6252001,6252001,,0,0,
23.48.236.0/22,1269750,6252001,,0,0,
23.48.240.0/22,6252001,6252001,,0,0,
23.48.244.0/23,1269750,6252001,,0,0,
23.48.246.0/24,6252001,6252001,,0,0,
23.48.247.0/24,2077456,6252001,,0,0,
23.48.248.0/23,6252001,6252001,,0,0,
23.48.250.0/23,2077456,6252001,,0,0,
23.48.252.0/22,1269750,6252001,,0,0,
23.49.0.0/21,6252001,6252001,,0,0,
23.49.8.0/22,1880251,6252001,,0,0,
23.49.12.0/23,6252001,6252001,,0,0,
23.49.14.0/23,1694008,6252001,,0,0,
23.49.16.0/20,3144096,6252001,,0,0,
23.49.32.0/20,3996063,6252001,,0,0,
23.49.48.0/23,1835841,6252001,,0,0,
23.49.50.0/23,6252001,6252001,,0,0,
23.49.52.0/22,3996063,6252001,,0,0,
23.49.56.0/22,6252001,6252001,,0,0,
23.49.60.0/24,1880251,6252001,,0,0,
23.49.61.0/24,1861060,6252001,,0,0,
23.49.62.0/23,6252001,6252001,,0,0,
23.49.64.0/21,6252001,6252001,,0,0,
23.49.72.0/21,3469034,6252001,,0,0,
23.49.80.0/20,6252001,6252001,,0,0,
23.49.96.0/24,6252001,6252001,,0,0,
23.49.97.0/24,1861060,6252001,,0,0,
23.49.98.0/23,1861060,6252001,,0,0,
23.49.100.0/22,1819730,6252001,,0,0,
23.49.104.0/23,1819730,6252001,,0,0,
23.49.106.0/23,6252001,6252001,,0,0,
23.49.108.0/22,2661886,6252001,,0,0,
23.49.112.0/20,1668284,6252001,,0,0,
23.49.128.0/20,6251999,6252001,,0,0,
23.49.144.0/20,1835841,6252001,,0,0,
23.49.160.0/20,2635167,6252001,,0,0,
23.49.176.0/20,6252001,6252001,,0,0,
23.49.192.0/22,6252001,6252001,,0,0,
23.49.196.0/22,3175395,6252001,,0,0,
23.49.200.0/22,3865483,6252001,,0,0,
23.49.204.0/22,1835841,6252001,,0,0,
23.49.208.0/20,2077456,6252001,,0,0,
23.49.224.0/22,1835841,6252001,,0,0,
23.49.228.0/22,6252001,6252001,,0,0,
23.49.232.0/21,6252001,6252001,,0,0,
23.49.240.0/23,1861060,6252001,,0,0,
23.49.242.0/24,1861060,6252001,,0,0,
23.49.243.0/24,6252001,6252001,,0,0,
23.49.244.0/22,2264397,6252001,,0,0,
23.49.248.0/21,6252001,6252001,,0,0,
23.50.0.0/22,1835841,6252001,,0,0,
23.50.4.0/22,6252001,6252001,,0,0,
23.50.8.0/22,6252001,6252001,,0,0,
23.50.12.0/22,1269750,6252001,,0,0,
23.50.16.0/20,1819730,6252001,,0,0,
23.50.32.0/21,6252001,6252001,,0,0,
23.50.40.0/21,1643084,6252001,,0,0,
23.50.48.0/22,6252001,6252001,,0,0,
23.50.52.0/23,6252001,6252001,,0,0,
23.50.54.0/24,2510769,6252001,,0,0,
23.50.55.0/24,2921044,6252001,,0,0,
23.50.56.0/24,2750405,6252001,,0,0,
23.50.57.0/24,2635167,6252001,,0,0,
23.50.58.0/24,3017382,6252001,,0,0,
23.50.59.0/24,2661886,6252001,,0,0,
23.50.60.0/24,6252001,6252001,,0,0,
23.50.61.0/24,1861060,6252001,,0,0,
23.50.62.0/24,1861060,6252001,,0,0,
23.50.63.0/24,1819730,6252001,,0,0,
23.50.64.0/20,6252001,6252001,,0,0,
23.50.80.0/20,1880251,6252001,,0,0,
23.50.96.0/20,2658434,6252001,,0,0,
23.50.112.0/22,6252001,6252001,,0,0,
23.50.116.0/24,6252001,6252001,,0,0,
23.50.117.0/24,1643084,6252001,,0,0,
23.50.118.0/23,1861060,6252001,,0,0,
23.50.120.0/24,6252001,6252001,,0,0,
23.50.121.0/24,1835841,6252001,,0,0,
23.50.122.0/23,6252001,6252001,,0,0,
23.50.124.0/22,6252001,6252001,,0,0,
23.50.128.0/24,1269750,6252001,,0,0,
23.50.129.0/24,6252001,6252001,,0,0,
23.50.130.0/24,6252001,6252001,,0,0,
23.50.131.0/24,2921044,6252001,,0,0,
23.50.132.0/22,2661886,6252001,,0,0,
23.50.136.0/22,6252001,6252001,,0,0,
23.50.140.0/22,3017382,6252001,,0,0,
23.50.144.0/20,6252001,6252001,,0,0,
23.50.160.0/19,3175395,6252001,,0,0,
23.50.192.0/20,953987,6252001,,0,0,
23.50.208.0/22,3017382,6252001,,0,0,
23.50.212.0/22,6252001,6252001,,0,0,
23.50.216.0/22,6252001,6252001,,0,0,
23.50.220.0/22,1269750,6252001,,0,0,
23.50.224.0/23,6252001,6252001,,0,0,
23.50.226.0/23,1668284,6252001,,0,0,
23.50.228.0/22,6252001,6252001,,0,0,
23.50.232.0/24,1880251,6252001,,0,0,
23.50.233.0/24,6252001,6252001,,0,0,
23.50.234.0/23,6252001,6252001,,0,0,
23.50.236.0/22,1605651,6252001,,0,0,
23.50.240.0/20,1269750,6252001,,0,0,
23.51.0.0/21,1861060,6252001,,0,0,
23.51.8.0/22,6252001,6252001,,0,0,
23.51.12.0/23,1269750,6252001,,0,0,
23.51.14.0/23,1861060,6252001,,0,0,
23.51.16.0/22,1269750,6252001,,0,0,
23.51.20.0/23,6252001,6252001,,0,0,
23.51.22.0/24,6252001,6252001,,0,0,
23.51.23.0/24,2921044,6252001,,0,0,
23.51.24.0/21,6252001,6252001,,0,0,
23.51.32.0/20,6252001,6252001,,0,0,
23.51.48.0/22,2921044,6252001,,0,0,
23.51.52.0/22,6252001,6252001,,0,0,
23.51.56.0/22,6252001,6252001,,0,0,
23.51.60.0/22,1861060,6252001,,0,0,
23.51.64.0/20,2750405,6252001,,0,0,
23.51.80.0/20,6252001,6252001,,0,0,
23.51.96.0/20,3017382,6252001,,0,0,
23.51.112.0/20,2921044,6252001,,0,0,
23.51.128.0/20,1861060,6252001,,0,0,
23.51.144.0/20,3895114,6252001,,0,0,
23.51.160.0/20,1861060,6252001,,0,0,
23.51.176.0/20,3865483,6252001,,0,0,
23.51.192.0/20,6252001,6252001,,0,0,
23.51.208.0/22,3017382,6252001,,0,0,
23.51.212.0/22,6252001,6252001,,0,0,
23.51.216.0/21,6252001,6252001,,0,0,
23.51.224.0/19,6252001,6252001,,0,0,
23.52.0.0/23,6252001,6252001,,0,0,
23.52.2.0/24,6252001,6252001,,0,0,
23.52.3.0/24,1861060,6252001,,0,0,
23.52.4.0/22,3686110,6252001,,0,0,
23.52.8.0/21,6252001,6252001,,0,0,
23.52.16.0/20,2661886,6252001,,0,0,
23.52.32.0/22,1835841,6252001,,0,0,
23.52.36.0/22,3175395,6252001,,0,0,
23.52.40.0/24,1880251,6252001,,0,0,
23.52.41.0/24,6252001,6252001,,0,0,
23.52.42.0/23,6252001,6252001,,0,0,
23.52.44.0/22,1880251,6252001,,0,0,
23.52.48.0/20,3175395,6252001,,0,0,
23.52.64.0/23,6252001,6252001,,0,0,
23.52.66.0/24,6252001,6252001,,0,0,
23.52.67.0/24,953987,6252001,,0,0,
23.52.68.0/23,6252001,6252001,,0,0,
23.52.70.0/24,2186224,6252001,,0,0,
23.52.71.0/24,6252001,6252001,,0,0,
23.52.72.0/24,2635167,6252001,,0,0,
23.52.73.0/24,1269750,6252001,,0,0,
23.52.74.0/23,1269750,6252001,,0,0,
23.52.76.0/22,2661886,6252001,,0,0,
23.52.80.0/22,1733045,6252001,,0,0,
23.52.84.0/22,2661886,6252001,,0,0,
23.52.88.0/23,2921044,6252001,,0,0,
23.52.90.0/23,6252001,6252001,,0,0,
23.52.92.0/22,6252001,6252001,,0,0,
23.52.96.0/23,2635167,6252001,,0,0,
23.52.98.0/23,6252001,6252001,,0,0,
23.52.100.0/22,6252001,6252001,,0,0,
23.52.104.0/23,6252001,6252001,,0,0,
23.52.106.0/24,1861060,6252001,,0,0,
23.52.107.0/24,6252001,6252001,,0,0,
23.52.108.0/22,6252001,6252001,,0,0,
23.52.112.0/21,6252001,6252001,,0,0,
23.52.120.0/22,2921044,6252001,,0,0,
23.52.124.0/22,2635167,6252001,,0,0,
23.52.128.0/23,1861060,6252001,,0,0,
23.52.130.0/24,1861060,6252001,,0,0,
23.52.131.0/24,1880251,6252001,,0,0,
23.52.132.0/22,6252001,6252001,,0,0,
23.52.136.0/22,6252001,6252001,,0,0,
23.52.140.0/23,1861060,6252001,,0,0,
23.52.142.0/23,6252001,6252001,,0,0,
23.52.144.0/20,6252001,6252001,,0,0,
23.52.160.0/21,6252001,6252001,,0,0,
23.52.168.0/23,1861060,6252001,,0,0,
