network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,postal_code,latitude,longitude,accuracy_radius,is_anycast
2.27.125.0/24,2642534,2635167,,0,0,SA73,51.7083,-5.0307,10,
2.27.126.0/24,2639842,2635167,,0,0,CR8,51.3368,-0.1120,5,
2.27.127.0/25,2634434,2635167,,0,0,TN16,51.2648,0.0823,5,
2.27.127.128/25,2649808,2635167,,0,0,EX4,50.7321,-3.5300,5,
2.27.128.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.27.129.0/25,2646104,2635167,,0,0,KY11,56.0279,-3.3772,5,
2.27.129.128/25,2656284,2635167,,0,0,S75,53.5005,-1.4832,5,
2.27.130.0/25,2636531,2635167,,0,0,SR1,54.9037,-1.3798,5,
2.27.130.128/25,2647074,2635167,,0,0,HR2,52.0316,-2.7032,5,
2.27.131.0/24,2651468,2635167,,0,0,CT14,51.2217,1.4102,50,
2.27.132.0/24,2638650,2635167,,0,0,TS12,54.5883,-0.9745,10,
2.27.133.0/24,2634579,2635167,,0,0,DA16,51.4620,0.1046,5,
2.27.134.0/24,2650497,2635167,,0,0,BN22,50.7883,0.2817,5,
2.27.135.0/24,11552734,2635167,,0,0,E14,51.5064,-0.0200,5,
2.27.136.0/24,2640132,2635167,,0,0,WF9,53.6121,-1.2817,5,
2.27.137.0/24,2656046,2635167,,0,0,MK41,52.1633,-0.4087,200,
2.27.138.0/25,2656192,2635167,,0,0,RG24,51.2911,-1.0528,5,
2.27.138.128/25,2656046,2635167,,0,0,MK40,52.1346,-0.4663,5,
2.27.139.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.27.140.0/23,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.27.142.0/24,2655603,2635167,,0,0,B24,52.5320,-1.8150,5,
2.27.143.0/24,3333200,2635167,,0,0,SE5,51.4743,-0.0928,5,
2.27.144.0/24,2637916,2635167,,0,0,BN43,50.8310,-0.2734,100,
2.27.145.0/25,2654787,2635167,,0,0,TW8,51.4854,-0.3051,5,
2.27.145.128/25,2653228,2635167,,0,0,CH3,53.1636,-2.8164,5,
2.27.146.0/24,2656528,2635167,,0,0,BT39,54.7682,-6.0186,10,
2.27.147.0/24,2641170,2635167,,0,0,NG4,52.9687,-1.0889,20,
2.27.148.0/25,12048080,2635167,,0,0,SE24,51.4604,-0.1041,5,
2.27.148.128/25,2638077,2635167,,0,0,S8,53.3528,-1.4845,10,
2.27.149.0/25,2647383,2635167,,0,0,CO12,51.9414,1.2834,5,
2.27.149.128/25,8224783,2635167,,0,0,DH9,54.8638,-1.7041,5,
2.27.150.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.27.151.0/24,2647793,2635167,,0,0,GU2,51.2519,-0.5933,5,
2.27.152.0/24,2644210,2635167,,0,0,L17,53.3646,-2.9295,5,
2.27.153.0/25,2633563,2635167,,0,0,WR1,52.1891,-2.2229,5,
2.27.153.128/25,2637487,2635167,,0,0,SO19,50.9005,-1.3854,5,
2.27.154.0/24,2653266,2635167,,0,0,CM1,51.7335,0.4651,5,
2.27.155.0/24,2639896,2635167,,0,0,KA9,55.4865,-4.6225,5,
2.27.156.0/24,2640217,2635167,,0,0,NG19,53.1706,-1.2490,20,
2.27.157.0/25,7733088,2635167,,0,0,CH46,53.3730,-3.1013,5,
2.27.157.128/25,2650567,2635167,,0,0,W5,51.5096,-0.2942,5,
2.27.158.0/24,2656192,2635167,,0,0,RG22,51.2483,-1.1266,5,
2.27.159.0/24,2634341,2635167,,0,0,W1D,51.5081,-0.1278,5,
2.27.160.0/24,2647461,2635167,,0,0,CM17,51.7783,0.1061,20,
2.27.161.0/24,2649715,2635167,,0,0,TR11,50.1544,-5.0711,5,
2.27.162.0/24,2654755,2635167,,0,0,CF35,51.5207,-3.5187,10,
2.27.163.0/25,2644210,2635167,,0,0,L26,53.3633,-2.8427,5,
2.27.163.128/25,2649937,2635167,,0,0,DA18,51.4870,0.1812,5,
2.27.164.0/24,12048201,2635167,,0,0,SW17,51.4327,-0.1512,50,
2.27.165.0/24,11552734,2635167,,0,0,E3,51.5245,-0.0255,5,
2.27.166.0/24,2634853,2635167,,0,0,WS4,52.5984,-1.9522,50,
2.27.167.0/24,2654675,2635167,,0,0,BS34,51.5268,-2.5613,5,
2.27.168.0/24,2647138,2635167,,0,0,HP2,51.7655,-0.4482,5,
2.27.169.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.27.170.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.27.171.0/24,2655603,2635167,,0,0,B36,52.5026,-1.7815,5,
2.27.172.0/25,2657471,2635167,,0,0,FK10,56.1185,-3.7941,5,
2.27.172.128/25,2644210,2635167,,0,0,L6,53.4096,-2.9792,5,
2.27.173.0/25,2644210,2635167,,0,0,L6,53.4096,-2.9792,5,
2.27.173.128/25,2641673,2635167,,0,0,NE4,54.9749,-1.6451,5,
2.27.174.0/24,2647044,2635167,,0,0,SG14,51.8114,-0.1226,5,
2.27.175.0/24,2654755,2635167,,0,0,CF31,51.5054,-3.5794,5,
2.27.176.0/24,2643123,2635167,,0,0,M43,53.4783,-2.1394,100,
2.27.177.0/24,2650497,2635167,,0,0,BN21,50.7666,0.2852,20,
2.27.178.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.27.179.0/24,6690823,2635167,,0,0,SW4,51.4717,-0.1161,5,
2.27.180.0/25,2653192,2635167,,0,0,PO19,50.8388,-0.7770,5,
2.27.180.128/25,2645889,2635167,,0,0,BD21,53.8714,-1.9130,5,
2.27.181.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.27.182.0/24,2640502,2635167,,0,0,SA72,51.6901,-4.9551,5,
2.27.183.0/24,2641639,2635167,,0,0,E13,51.5112,0.0300,5,
2.27.184.0/24,2655315,2635167,,0,0,NE24,55.1209,-1.5112,5,
2.27.185.0/24,2653086,2635167,,0,0,PR7,53.6512,-2.6125,20,
2.27.186.0/25,2640101,2635167,,0,0,BH14,50.7310,-1.9530,5,
2.27.186.128/25,2645102,2635167,,0,0,WF11,53.7138,-1.2634,5,
2.27.187.0/24,2651269,2635167,,0,0,OX11,51.6158,-1.2368,5,
2.27.188.0/24,2636276,2635167,,0,0,B79,52.6318,-1.6986,100,
2.27.189.0/24,2641224,2635167,,0,0,CW9,53.2588,-2.5202,100,
2.27.190.0/24,2657438,2635167,,0,0,NE66,55.4132,-1.7056,100,
2.27.191.0/24,2638756,2635167,,0,0,TN37,50.8738,0.5414,100,
2.27.192.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.27.193.0/24,2653305,2635167,,0,0,ME4,51.3846,0.5170,200,
2.27.194.0/25,2641595,2635167,,0,0,TF10,52.7812,-2.3852,10,
2.27.194.128/25,2640677,2635167,,0,0,PA2,55.8319,-4.4322,5,
2.27.195.0/24,2634812,2635167,,0,0,SW15,51.4537,-0.2320,5,
2.27.196.0/24,2648579,2635167,,0,0,G31,55.8557,-4.2104,5,
2.27.197.0/24,2646393,2635167,,0,0,PE29,52.3325,-0.1844,5,
2.27.198.0/24,2644210,2635167,,0,0,L17,53.3646,-2.9295,10,
2.27.199.0/24,2633485,2635167,,0,0,LL13,53.0520,-3.0038,100,
2.27.200.0/24,2640354,2635167,,0,0,PE1,52.5836,-0.2528,100,
2.27.201.0/24,2636486,2635167,,0,0,B73,52.5665,-1.8159,5,
2.27.202.0/24,2643179,2635167,,0,0,ME99,51.2668,0.5168,20,
2.27.203.0/24,2636177,2635167,,0,0,TA2,51.0682,-3.0421,50,
2.27.204.0/25,2641510,2635167,,0,0,NP24,51.7180,-3.2406,5,
2.27.204.128/25,2634867,2635167,,0,0,SM6,51.3478,-0.1469,5,
2.27.205.0/24,8224216,2635167,,0,0,SG6,51.9796,-0.2238,5,
2.27.206.0/24,3333200,2635167,,0,0,SE1,51.5088,-0.0930,5,
2.27.207.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.27.208.0/25,2634873,2635167,,0,0,CH44,53.4219,-3.0546,5,
2.27.208.128/25,2656173,2635167,,0,0,BA1,51.3735,-2.3594,5,
2.27.209.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.27.210.0/23,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.27.212.0/25,2637142,2635167,,0,0,ST19,52.7273,-2.1735,100,
2.27.212.128/25,2640460,2635167,,0,0,ST19,52.7366,-2.1129,5,
2.27.213.0/24,2654755,2635167,,0,0,CF31,51.5054,-3.5794,5,
2.27.214.0/24,2657782,2635167,,0,0,SY23,52.4112,-4.0716,100,
2.27.215.0/24,2646517,2635167,,0,0,TW3,51.4674,-0.3556,5,
2.27.216.0/24,2643123,2635167,,0,0,M43,53.4783,-2.1394,10,
2.27.217.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.27.218.0/24,2636177,2635167,,0,0,TA2,51.0682,-3.0421,50,
2.27.219.0/24,2637053,2635167,,0,0,TN15,51.3399,0.3070,100,
2.27.220.0/25,2641639,2635167,,0,0,E13,51.5112,0.0300,5,
2.27.220.128/25,2640677,2635167,,0,0,PA3,55.8505,-4.4443,5,
2.27.221.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.27.222.0/25,2652221,2635167,,0,0,CV3,52.3958,-1.4796,5,
2.27.222.128/25,2633485,2635167,,0,0,LL13,53.0520,-3.0038,5,
2.27.223.0/24,2650567,2635167,,0,0,W3,51.5113,-0.2714,5,
2.27.224.0/24,2652221,2635167,,0,0,CV6,52.4486,-1.5499,5,
2.27.225.0/24,2639189,2635167,,0,0,SO51,50.9877,-1.5043,5,
2.27.226.0/24,2648657,2635167,,0,0,ME7,51.3795,0.5558,5,
2.27.227.0/24,2646557,2635167,,0,0,RH12,51.0528,-0.3369,5,
2.27.228.0/24,2636713,2635167,,0,0,CV37,52.1824,-1.6992,20,
2.27.229.0/24,2638077,2635167,,0,0,S6,53.3929,-1.5455,20,
2.27.230.0/24,2650174,2635167,,0,0,CA22,54.4808,-3.5231,10,
2.27.231.0/24,2639381,2635167,,0,0,WD3,51.6348,-0.4745,5,
2.27.232.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.27.233.0/24,2637490,2635167,,0,0,UB1,51.5040,-0.3609,5,
2.27.234.0/25,2648997,2635167,,0,0,SW6,51.4770,-0.1959,5,
2.27.234.128/25,2641673,2635167,,0,0,NE4,54.9749,-1.6451,5,
2.27.235.0/24,2656955,2635167,,0,0,TN26,51.0537,0.8343,200,
2.27.236.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.27.237.0/25,2645298,2635167,,0,0,KY1,56.1090,-3.1543,5,
2.27.237.128/25,2639040,2635167,,0,0,B65,52.4875,-2.0472,5,
2.27.238.0/24,2655237,2635167,,0,0,BL6,53.6132,-2.6070,50,
2.27.239.0/24,2650228,2635167,,0,0,HA8,51.6112,-0.2937,5,
2.27.240.0/25,2655524,2635167,,0,0,BB1,53.7457,-2.4770,5,
2.27.240.128/25,2636882,2635167,,0,0,SK5,53.4421,-2.1536,5,
2.27.241.0/24,2645722,2635167,,0,0,OX5,51.8200,-1.2901,5,
2.27.242.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.27.243.0/24,2650839,2635167,,0,0,DY2,52.4835,-2.0835,5,
2.27.244.0/24,2643044,2635167,,0,0,CT9,51.3844,1.3934,5,
2.27.245.0/25,2653228,2635167,,0,0,CH4,53.1699,-2.9395,50,
2.27.245.128/25,2653228,2635167,,0,0,CH4,53.1699,-2.9395,5,
2.27.246.0/24,2651347,2635167,,0,0,DE22,52.9453,-1.4953,50,
2.27.247.0/25,2647461,2635167,,0,0,CM18,51.7783,0.1061,20,
2.27.247.128/25,2646088,2635167,,0,0,IV2,57.4794,-4.2307,10,
2.27.248.0/24,2653877,2635167,,0,0,CT2,51.3005,1.1233,20,
2.27.249.0/24,2651468,2635167,,0,0,CT14,51.2217,1.4102,5,
2.27.250.0/24,2634021,2635167,,0,0,CT5,51.3627,1.0201,10,
2.27.251.0/25,2650396,2635167,,0,0,SO50,50.9656,-1.3379,5,
2.27.251.128/25,2654136,2635167,,0,0,KT14,51.3379,-0.4808,5,
2.27.252.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.27.253.0/24,2646557,2635167,,0,0,RH13,50.9872,-0.4005,5,
2.27.254.0/25,2639660,2635167,,0,0,CT11,51.3365,1.4166,5,
2.27.254.128/25,2639577,2635167,,0,0,RG8,51.5137,-1.1388,5,
2.27.255.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.28.0.0/24,2656281,2635167,,0,0,EX32,51.0686,-4.0203,50,
2.28.1.0/24,2648208,2635167,,0,0,NG33,52.8281,-0.4825,10,
2.28.2.0/24,7733088,2635167,,0,0,CH46,53.3730,-3.1013,50,
2.28.3.0/24,2638324,2635167,,0,0,DN15,53.6139,-0.6521,10,
2.28.4.0/24,2656284,2635167,,0,0,S70,53.5520,-1.4872,50,
2.28.5.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.28.6.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.28.7.0/24,2636841,2635167,,0,0,ST6,53.0582,-2.1808,5,
2.28.8.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.28.9.0/24,2645605,2635167,,0,0,KA1,55.5626,-4.5028,20,
2.28.10.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.28.11.0/25,2647948,2635167,,0,0,PA15,55.9519,-4.7480,5,
2.28.11.128/25,2644204,2635167,,0,0,EH54,55.8995,-3.5237,5,
2.28.12.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.28.13.0/24,2641108,2635167,,0,0,PA34,56.4153,-5.4718,20,
2.28.14.0/25,2643339,2635167,,0,0,LU4,51.9276,-0.4968,5,
2.28.14.128/25,2652053,2635167,,0,0,RH10,51.1189,-0.0818,5,
2.28.15.0/25,2652513,2635167,,0,0,LL29,53.2984,-3.7226,5,
2.28.15.128/25,2654728,2635167,,0,0,YO16,54.0831,-0.1919,5,
2.28.16.0/24,2648657,2635167,,0,0,ME7,51.3795,0.5558,5,
2.28.17.0/24,2637762,2635167,,0,0,PE25,53.1436,0.3363,10,
2.28.18.0/25,2647101,2635167,,0,0,RG9,51.5353,-0.8983,5,
2.28.18.128/25,2642927,2635167,,0,0,CA15,54.7143,-3.4876,5,
2.28.19.0/24,2652053,2635167,,0,0,RH10,51.1189,-0.0818,10,
2.28.20.0/25,2647694,2635167,,0,0,N4,51.5708,-0.1033,5,
2.28.20.128/25,2643179,2635167,,0,0,ME15,51.2209,0.4544,5,
2.28.21.0/24,2648405,2635167,,0,0,SK13,53.4472,-1.9419,50,
2.28.22.0/24,2635524,2635167,,0,0,CF46,51.6683,-3.3008,5,
2.28.23.0/25,8299616,2635167,,0,0,CH5,53.1963,-3.0553,10,
2.28.23.128/25,8581595,2635167,,0,0,N17,51.6017,-0.0732,5,
2.28.24.0/25,2649571,2635167,,0,0,TW13,51.4450,-0.4103,5,
2.28.24.128/25,2641267,2635167,,0,0,NE29,55.0168,-1.4510,5,
2.28.25.0/25,2634617,2635167,,0,0,WS10,52.5474,-2.0097,5,
2.28.25.128/25,6690863,2635167,,0,0,RM11,51.5580,0.2245,5,
2.28.26.0/25,2649808,2635167,,0,0,EX5,50.7869,-3.4896,20,
2.28.26.128/25,2639545,2635167,,0,0,RH1,51.2405,-0.1704,5,
2.28.27.0/24,8299616,2635167,,0,0,CH5,53.1963,-3.0553,100,
2.28.28.0/24,2639545,2635167,,0,0,RH1,51.2405,-0.1704,5,
2.28.29.0/24,2652974,2635167,,0,0,CO15,51.7881,1.1582,5,
2.28.30.0/25,2649808,2635167,,0,0,EX4,50.7321,-3.5300,100,
2.28.30.128/25,2649808,2635167,,0,0,EX4,50.7321,-3.5300,5,
2.28.31.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.28.32.0/24,2636671,2635167,,0,0,BA16,51.1235,-2.7346,10,
2.28.33.0/24,2648404,2635167,,0,0,GL1,51.8686,-2.2446,5,
2.28.34.0/24,2634853,2635167,,0,0,WS9,52.6304,-1.8859,5,
2.28.35.0/24,2644668,2635167,,0,0,LE6,52.6488,-1.2478,50,
2.28.36.0/24,2644668,2635167,,0,0,LE2,52.6049,-1.1488,50,
2.28.37.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.28.38.0/24,2633485,2635167,,0,0,LL11,53.0667,-3.0667,5,
2.28.39.0/24,2634677,2635167,,0,0,WD18,51.6555,-0.3893,5,
2.28.40.0/24,2654588,2635167,,0,0,SE26,51.4300,-0.0492,50,
2.28.41.0/25,2640349,2635167,,0,0,SR8,54.7585,-1.3383,5,
2.28.41.128/25,2637355,2635167,,0,0,RM15,51.5197,0.2782,10,
2.28.42.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.28.43.0/25,2633729,2635167,,0,0,OX29,51.7822,-1.4851,20,
2.28.43.128/25,2638853,2635167,,0,0,PL26,50.3490,-4.8259,5,
2.28.44.0/24,2636432,2635167,,0,0,SA5,51.6445,-3.9775,5,
2.28.45.0/24,2636876,2635167,,0,0,TS17,54.5320,-1.3025,20,
2.28.46.0/25,2642683,2635167,,0,0,S64,53.4826,-1.3026,5,
2.28.46.128/25,2648579,2635167,,0,0,G42,55.8306,-4.2593,5,
2.28.47.0/24,2655662,2635167,,0,0,RH14,51.0136,-0.4532,5,
2.28.48.0/24,2646704,2635167,,0,0,EX22,50.8120,-4.3591,5,
2.28.49.0/25,2654993,2635167,,0,0,BD3,53.7981,-1.7623,5,
2.28.49.128/25,2649808,2635167,,0,0,EX4,50.7321,-3.5300,5,
2.28.50.0/24,2655603,2635167,,0,0,B35,52.5201,-1.7899,10,
2.28.51.0/24,2653144,2635167,,0,0,SN15,51.4600,-2.1247,50,
2.28.52.0/24,2636841,2635167,,0,0,ST3,52.9817,-2.1377,5,
2.28.53.0/24,2647793,2635167,,0,0,GU1,51.2221,-0.5755,10,
2.28.54.0/24,3333200,2635167,,0,0,SE1,51.5088,-0.0930,100,
2.28.55.0/24,2641319,2635167,,0,0,BN15,50.8300,-0.3243,5,
2.28.56.0/24,2633485,2635167,,0,0,LL11,53.0667,-3.0667,5,
2.28.57.0/25,2647937,2635167,,0,0,SE18,51.4970,0.0685,5,
2.28.57.128/25,2648405,2635167,,0,0,SK13,53.4472,-1.9419,5,
2.28.58.0/24,2641810,2635167,,0,0,BB9,53.8309,-2.1945,10,
2.28.59.0/24,2638077,2635167,,0,0,S5,53.4293,-1.4635,5,
2.28.60.0/24,2638077,2635167,,0,0,S5,53.4293,-1.4635,5,
2.28.61.0/24,2648405,2635167,,0,0,SK13,53.4472,-1.9419,5,
2.28.62.0/24,2638077,2635167,,0,0,S5,53.4293,-1.4635,5,
2.28.63.0/25,2637627,2635167,,0,0,SL2,51.5563,-0.5982,5,
2.28.63.128/25,2638077,2635167,,0,0,S8,53.3528,-1.4845,5,
2.28.64.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.28.65.0/24,2654755,2635167,,0,0,CF31,51.5054,-3.5794,10,
2.28.66.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.28.67.0/24,2645822,2635167,,0,0,CV8,52.3378,-1.5835,5,
2.28.68.0/24,2637329,2635167,,0,0,NE34,54.9684,-1.4002,5,
2.28.69.0/24,2643107,2635167,,0,0,CO11,51.9478,1.0677,20,
2.28.70.0/24,11552734,2635167,,0,0,E2,51.5415,-0.0601,10,
2.28.71.0/24,2644548,2635167,,0,0,DL8,54.3108,-1.8364,20,
2.28.72.0/24,2652221,2635167,,0,0,CV1,52.4064,-1.5082,5,
2.28.73.0/24,2650376,2635167,,0,0,KT8,51.3986,-0.3473,5,
2.28.74.0/24,2651621,2635167,,0,0,RM9,51.5565,0.1340,5,
2.28.75.0/24,2655237,2635167,,0,0,BL4,53.5501,-2.4003,5,
2.28.76.0/24,2651498,2635167,,0,0,TQ6,50.3486,-3.5774,20,
2.28.77.0/24,2642302,2635167,,0,0,DD10,56.7032,-2.4500,10,
2.28.78.0/25,7733088,2635167,,0,0,CH61,53.3730,-3.1013,5,
2.28.78.128/25,2639389,2635167,,0,0,TW9,51.4611,-0.3156,5,
2.28.79.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.28.80.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.28.81.0/24,2654588,2635167,,0,0,BR2,51.3703,0.0137,5,
2.28.82.0/24,2633729,2635167,,0,0,OX29,51.7822,-1.4851,100,
2.28.83.0/24,2654675,2635167,,0,0,BS2,51.4535,-2.5917,50,
2.28.84.0/24,2652618,2635167,,0,0,CO2,51.8702,0.9006,20,
2.28.85.0/24,2653225,2635167,,0,0,S41,53.2558,-1.4292,50,
2.28.86.0/24,2633765,2635167,,0,0,ML2,55.7620,-3.9130,10,
2.28.87.0/24,2641581,2635167,,0,0,BT34,54.1746,-6.3407,10,
2.28.88.0/24,2647694,2635167,,0,0,E5,51.5597,-0.0528,5,
2.28.89.0/24,2645724,2635167,,0,0,DY10,52.3836,-2.2687,5,
2.28.90.0/24,2655672,2635167,,0,0,CM11,51.6341,0.4163,5,
2.28.91.0/25,2634910,2635167,,0,0,WF1,53.6766,-1.4907,5,
2.28.91.128/25,2634812,2635167,,0,0,SW17,51.4320,-0.1699,5,
2.28.92.0/24,2652618,2635167,,0,0,CO7,51.8509,1.0031,10,
2.28.93.0/25,2643146,2635167,,0,0,SN16,51.5833,-2.1005,10,
2.28.93.128/25,2654588,2635167,,0,0,BR1,51.4048,0.0098,5,
2.28.94.0/24,2636389,2635167,,0,0,SN2,51.6009,-1.8059,10,
2.28.95.0/24,2647694,2635167,,0,0,E2,51.5507,-0.0537,5,
2.28.96.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.28.97.0/24,2641689,2635167,,0,0,RG14,51.4029,-1.3132,50,
2.28.98.0/24,2654675,2635167,,0,0,BS35,51.5976,-2.5424,10,
2.28.99.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.28.100.0/25,2648579,2635167,,0,0,G21,55.8892,-4.2351,5,
2.28.100.128/25,2652618,2635167,,0,0,CO7,51.8509,1.0031,10,
2.28.101.0/25,2648187,2635167,,0,0,DA12,51.4451,0.3763,5,
2.28.101.128/25,2654787,2635167,,0,0,TW8,51.4854,-0.3051,5,
2.28.102.0/24,2656120,2635167,,0,0,HP9,51.6128,-0.6613,5,
2.28.103.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.28.104.0/24,2654200,2635167,,0,0,DE14,52.7995,-1.6455,5,
2.28.105.0/25,2648579,2635167,,0,0,G45,55.8070,-4.2290,5,
2.28.105.128/25,2644668,2635167,,0,0,LE2,52.6049,-1.1488,5,
2.28.106.0/25,2653715,2635167,,0,0,LA5,54.1137,-2.7709,10,
2.28.106.128/25,2652618,2635167,,0,0,CO2,51.8702,0.9006,5,
2.28.107.0/25,2655942,2635167,,0,0,DE56,53.0264,-1.4894,10,
2.28.107.128/25,2642116,2635167,,0,0,CF45,51.6775,-3.3852,5,
2.28.108.0/24,2654730,2635167,,0,0,TA6,51.1278,-3.0001,20,
2.28.109.0/24,2652221,2635167,,0,0,CV5,52.4214,-1.5674,5,
2.28.110.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.28.111.0/25,2648438,2635167,,0,0,KY6,56.1966,-3.2139,5,
2.28.111.128/25,2647632,2635167,,0,0,HX2,53.7207,-1.9459,5,
2.28.112.0/24,6545250,2635167,,0,0,SW8,51.4772,-0.1197,100,
2.28.113.0/24,2648404,2635167,,0,0,GL1,51.8686,-2.2446,50,
2.28.114.0/25,2641617,2635167,,0,0,KT3,51.3997,-0.2515,5,
2.28.114.128/25,2640894,2635167,,0,0,BR6,51.3793,0.1072,5,
2.28.115.0/24,2644613,2635167,,0,0,HR6,52.2258,-2.7449,10,
2.28.116.0/24,2647694,2635167,,0,0,N4,51.5708,-0.1033,10,
2.28.117.0/24,2655707,2635167,,0,0,EX39,51.0178,-4.2032,5,
2.28.118.0/24,2636769,2635167,,0,0,DY7,52.4632,-2.2320,10,
2.28.119.0/24,2651500,2635167,,0,0,DA1,51.4505,0.2186,5,
2.28.120.0/24,2633655,2635167,,0,0,IG8,51.6056,0.0124,5,
2.28.121.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.28.122.0/24,2654789,2635167,,0,0,NW2,51.5591,-0.2283,5,
2.28.123.0/25,2648997,2635167,,0,0,W12,51.5043,-0.2211,5,
2.28.123.128/25,2633485,2635167,,0,0,LL11,53.0667,-3.0667,5,
2.28.124.0/25,2644542,2635167,,0,0,E10,51.5598,-0.0096,5,
2.28.124.128/25,2654938,2635167,,0,0,CM7,51.8812,0.5545,10,
2.28.125.0/24,2634812,2635167,,0,0,SW15,51.4537,-0.2320,5,
2.28.126.0/23,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.28.128.0/24,8299868,2635167,,0,0,HS7,57.4479,-7.3361,50,
2.28.129.0/25,2655524,2635167,,0,0,BB2,53.7667,-2.5333,5,
2.28.129.128/25,2641557,2635167,,0,0,TQ12,50.5259,-3.6165,5,
2.28.130.0/25,2651123,2635167,,0,0,DN6,53.6674,-1.2016,20,
2.28.130.128/25,2653822,2635167,,0,0,CF5,51.4984,-3.2229,20,
2.28.131.0/25,2657471,2635167,,0,0,FK10,56.1185,-3.7941,5,
2.28.131.128/25,2648997,2635167,,0,0,SW6,51.4770,-0.1959,5,
2.28.132.0/24,2640869,2635167,,0,0,WF5,53.6745,-1.5835,5,
2.28.133.0/24,2639093,2635167,,0,0,S65,53.4529,-1.3047,5,
2.28.134.0/24,2636782,2635167,,0,0,SG5,52.0183,-0.2161,5,
2.28.135.0/24,2652857,2635167,,0,0,FY5,53.8743,-3.0233,50,
2.28.136.0/25,6692921,2635167,,0,0,E11,51.5689,0.0080,5,
2.28.136.128/25,2637106,2635167,,0,0,SK15,53.4834,-2.0596,5,
2.28.137.0/25,2653822,2635167,,0,0,CF5,51.4984,-3.2229,5,
2.28.137.128/25,2650567,2635167,,0,0,W7,51.5114,-0.3312,5,
2.28.138.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.28.139.0/25,2644210,2635167,,0,0,L21,53.4698,-3.0024,5,
2.28.139.128/25,2643123,2635167,,0,0,M24,53.5516,-2.2049,5,
2.28.140.0/24,2651269,2635167,,0,0,OX11,51.6158,-1.2368,50,
2.28.141.0/24,2638324,2635167,,0,0,DN17,53.5762,-0.7391,5,
2.28.142.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.28.143.0/24,2647937,2635167,,0,0,SE18,51.4970,0.0685,5,
2.28.144.0/25,2641157,2635167,,0,0,CV11,52.5207,-1.4654,5,
2.28.144.128/25,2655603,2635167,,0,0,B43,52.5470,-1.9396,5,
2.28.145.0/24,2646914,2635167,,0,0,HP11,51.6247,-0.7447,50,
2.28.146.0/25,2645801,2635167,,0,0,W8,51.5005,-0.1905,5,
2.28.146.128/25,2642465,2635167,,0,0,MK11,52.0620,-0.8557,5,
2.28.147.0/24,2636531,2635167,,0,0,SR2,54.8846,-1.3738,50,
2.28.148.0/24,2635167,2635167,,0,0,,51.4964,-0.1224,200,
2.28.149.0/24,2653086,2635167,,0,0,PR7,53.6512,-2.6125,5,
2.28.150.0/25,2641942,2635167,,0,0,EH21,55.9439,-3.0515,5,
2.28.150.128/25,2634739,2635167,,0,0,WA3,53.4512,-2.5627,5,
2.28.151.0/25,2642372,2635167,,0,0,CH7,53.1692,-3.1307,5,
